id,factoryId,name,signName,generation,birth,series,trim,bodyType,numberOfSeats,length,width,height,engineType,boostType,maxSpeed,accceleration,cityFuel,createdAt,updatedAt
6439,25,6 Series,SignName6421,F06/F12/F13,2010-01-01,Cabriolet,650i Steptronic,Cabriolet,4,4894,1894,1365,Gasoline,Biturbo,89,5,15.5,2022-11-26,2022-11-26
6440,25,6 Series,SignName6422,F06/F12/F13,2010-01-01,Cabriolet,650i Steptronic,Cabriolet,4,4894,1894,1365,Gasoline,Biturbo,89,4.6,12.4,2022-11-26,2022-11-26
6441,25,6 Series,SignName6423,F06/F12/F13,2010-01-01,Cabriolet,650i xDrive Steptronic,Cabriolet,4,4894,1894,1365,Gasoline,Biturbo,89,4.9,16.6,2022-11-26,2022-11-26
6442,25,6 Series,SignName6424,F06/F12/F13,2010-01-01,Cabriolet,650i xDrive Steptronic,Cabriolet,4,4894,1894,1365,Gasoline,Biturbo,89,4.5,13,2022-11-26,2022-11-26
6443,25,6 Series,SignName6425,F06/F12/F13,2010-01-01,Coupe,"3.0  xDrive,  Automatic transmission, all-wheel drive",,,,,,,,,,,2022-11-26,2022-11-26
6444,25,6 Series,SignName6426,F06/F12/F13,2010-01-01,Coupe,640d Steptronic,Coupe,4,4894,1894,1369,Diesel,Turbo,84,5.3,6.6,2022-11-26,2022-11-26
6445,25,6 Series,SignName6427,F06/F12/F13,2010-01-01,Coupe,640d xDrive Steptronic,Coupe,4,4894,1894,1369,Diesel,Turbo,84,5.2,6.9,2022-11-26,2022-11-26
6446,25,6 Series,SignName6428,F06/F12/F13,2010-01-01,Coupe,640i Steptronic,Coupe,4,4894,1894,1369,Gasoline,Turbo,84,5.4,10.3,2022-11-26,2022-11-26
6447,25,6 Series,SignName6429,F06/F12/F13,2010-01-01,Coupe,640i xDrive Steptronic,Coupe,4,4894,1894,1369,Gasoline,Turbo,84,5.2,11.1,2022-11-26,2022-11-26
6448,25,6 Series,SignName6430,F06/F12/F13,2010-01-01,Coupe,650i Steptronic,Coupe,4,4894,1894,1369,Gasoline,Biturbo,89,4.9,15.4,2022-11-26,2022-11-26
6449,25,6 Series,SignName6431,F06/F12/F13,2010-01-01,Coupe,650i Steptronic,Coupe,4,4894,1894,1369,Gasoline,Biturbo,89,4.6,11.9,2022-11-26,2022-11-26
6450,25,6 Series,SignName6432,F06/F12/F13,2010-01-01,Coupe,650i xDrive Steptronic,Coupe,4,4894,1894,1369,Gasoline,Biturbo,89,4.8,16.5,2022-11-26,2022-11-26
6451,25,6 Series,SignName6433,F06/F12/F13,2010-01-01,Coupe,650i xDrive Steptronic,Coupe,4,4894,1894,1369,Gasoline,Biturbo,89,4.4,12.7,2022-11-26,2022-11-26
6452,25,6 Series,SignName6434,F06/F12/F13,2010-01-01,Gran Coupe Sedan,640d Steptronic,Sedan,4,5007,1894,1392,Diesel,Turbo,84,5.4,6.8,2022-11-26,2022-11-26
6453,25,6 Series,SignName6435,F06/F12/F13,2010-01-01,Gran Coupe Sedan,640d xDrive Steptronic,Sedan,4,5007,1894,1392,Diesel,Turbo,84,5.2,7.1,2022-11-26,2022-11-26
6454,25,6 Series,SignName6436,F06/F12/F13,2010-01-01,Gran Coupe Sedan,640i Steptronic,Sedan,4,5007,1894,1392,Gasoline,Turbo,84,5.4,10.5,2022-11-26,2022-11-26
6455,25,6 Series,SignName6437,F06/F12/F13,2010-01-01,Gran Coupe Sedan,640i xDrive Steptronic,Sedan,4,5007,1894,1392,Gasoline,Turbo,84,5.3,11.1,2022-11-26,2022-11-26
6456,25,6 Series,SignName6438,F06/F12/F13,2010-01-01,Gran Coupe Sedan,650i Steptronic,Sedan,4,5007,1894,1392,Gasoline,Turbo,89,4.4,12.9,2022-11-26,2022-11-26
6457,25,6 Series,SignName6439,F06/F12/F13,2010-01-01,Gran Coupe Sedan,650i xDrive Steptronic,Sedan,4,5007,1894,1392,Gasoline,Turbo,89,4.5,,2022-11-26,2022-11-26
6458,25,6 Series,SignName6440,F06/F12/F13 [redesign],2015-01-01,Cabriolet,640d Steptronic,Cabriolet,4,4894,1894,1365,Diesel,Biturbo,84,5.5,6.2,2022-11-26,2022-11-26
6459,25,6 Series,SignName6441,F06/F12/F13 [redesign],2015-01-01,Cabriolet,640d xDrive Steptronic,Cabriolet,4,4894,1894,1365,Diesel,Biturbo,84,5.3,6.5,2022-11-26,2022-11-26
6460,25,6 Series,SignName6442,F06/F12/F13 [redesign],2015-01-01,Cabriolet,640i  Steptronic,Cabriolet,4,4894,1894,1365,Gasoline,Biturbo,84,5.5,11,2022-11-26,2022-11-26
6461,25,6 Series,SignName6443,F06/F12/F13 [redesign],2015-01-01,Cabriolet,640i xDrive Steptronic,Cabriolet,4,4894,1894,1365,Gasoline,Biturbo,84,5.4,11.7,2022-11-26,2022-11-26
6462,25,6 Series,SignName6444,F06/F12/F13 [redesign],2015-01-01,Cabriolet,650i Steptronic,Cabriolet,4,4894,1894,1365,Gasoline,Biturbo,89,4.6,12.7,2022-11-26,2022-11-26
6463,25,6 Series,SignName6445,F06/F12/F13 [redesign],2015-01-01,Cabriolet,650i xDrive Steptronic,Cabriolet,4,4894,1894,1365,Gasoline,Biturbo,89,4.5,13.2,2022-11-26,2022-11-26
6464,25,6 Series,SignName6446,F06/F12/F13 [redesign],2015-01-01,Coupe,640d Steptronic,Coupe,4,4894,1894,1369,Diesel,Biturbo,84,5.3,6,2022-11-26,2022-11-26
6465,25,6 Series,SignName6447,F06/F12/F13 [redesign],2015-01-01,Coupe,640d xDrive Steptronic,Coupe,4,4894,1894,1369,Diesel,Biturbo,84,5.1,6.7,2022-11-26,2022-11-26
6466,25,6 Series,SignName6448,F06/F12/F13 [redesign],2015-01-01,Coupe,640i Steptronic,Coupe,4,4894,1894,1369,Gasoline,Biturbo,84,5.3,10.3,2022-11-26,2022-11-26
6467,25,6 Series,SignName6449,F06/F12/F13 [redesign],2015-01-01,Coupe,640i xDrive Steptronic,Coupe,4,4894,1894,1369,Gasoline,Biturbo,84,5.2,11.4,2022-11-26,2022-11-26
6468,25,6 Series,SignName6450,F06/F12/F13 [redesign],2015-01-01,Coupe,650i Steptronic,Coupe,4,4894,1894,1369,Gasoline,Turbo,89,4.6,11.9,2022-11-26,2022-11-26
6469,25,6 Series,SignName6451,F06/F12/F13 [redesign],2015-01-01,Coupe,650i xDrive Steptronic,Coupe,4,4894,1894,1369,Gasoline,Turbo,89,4.4,13,2022-11-26,2022-11-26
6470,25,6 Series,SignName6452,F06/F12/F13 [redesign],2015-01-01,Gran Coupe Sedan,640d Steptronic,Sedan,5,5007,1894,1392,Diesel,Biturbo,84,5.4,6.2,2022-11-26,2022-11-26
6471,25,6 Series,SignName6453,F06/F12/F13 [redesign],2015-01-01,Gran Coupe Sedan,640d xDrive Steptronic,Sedan,5,5007,1894,1392,Diesel,Biturbo,84,5.2,6.8,2022-11-26,2022-11-26
6472,25,6 Series,SignName6454,F06/F12/F13 [redesign],2015-01-01,Gran Coupe Sedan,640i Steptronic,Sedan,5,5007,1894,1392,Gasoline,Turbo,84,5.4,10.4,2022-11-26,2022-11-26
6473,25,6 Series,SignName6455,F06/F12/F13 [redesign],2015-01-01,Gran Coupe Sedan,640i xDrive Steptronic,Sedan,5,5007,1894,1392,Gasoline,Turbo,84,5.3,11,2022-11-26,2022-11-26
6474,25,6 Series,SignName6456,F06/F12/F13 [redesign],2015-01-01,Gran Coupe Sedan,650i Steptronic,Sedan,5,5007,1894,1392,Gasoline,Biturbo,89,4.6,11.9,2022-11-26,2022-11-26
6475,25,6 Series,SignName6457,F06/F12/F13 [redesign],2015-01-01,Gran Coupe Sedan,650i xDrive Steptronic,Sedan,5,5007,1894,1392,Gasoline,Turbo,89,4.4,13.1,2022-11-26,2022-11-26
6476,25,6 Series,SignName6458,G32,2017-01-01,Gran Turismo liftback,620d Steptronic,Liftback,5,5091,1902,1538,Diesel,Turbo,84,7.9,5.4,2022-11-26,2022-11-26
6477,25,6 Series,SignName6459,G32,2017-01-01,Gran Turismo liftback,620d xDrive Steptronic,Liftback,5,5091,1902,1538,Diesel,Turbo,84,8,6.2,2022-11-26,2022-11-26
6478,25,6 Series,SignName6460,G32,2017-01-01,Gran Turismo liftback,630d Steptronic,Liftback,5,5091,1902,1538,Diesel,Biturbo,84,6.1,5.6,2022-11-26,2022-11-26
6479,25,6 Series,SignName6461,G32,2017-01-01,Gran Turismo liftback,630d xDrive Steptronic,Liftback,5,5091,1902,1538,Diesel,Turbo,90,6,6.7,2022-11-26,2022-11-26
6480,25,6 Series,SignName6462,G32,2017-01-01,Gran Turismo liftback,630d xDrive Steptronic,Liftback,5,5091,1902,1540,Diesel,Biturbo,84,6,6.5,2022-11-26,2022-11-26
6481,25,6 Series,SignName6463,G32,2017-01-01,Gran Turismo liftback,630i Steptronic,Liftback,5,5091,1902,1538,Gasoline,Turbo,82,6.3,8.3,2022-11-26,2022-11-26
6482,25,6 Series,SignName6464,G32,2017-01-01,Gran Turismo liftback,630i Steptronic,Liftback,5,5091,1902,1538,Gasoline,Twin-scroll,82,6.3,7.8,2022-11-26,2022-11-26
6483,25,6 Series,SignName6465,G32,2017-01-01,Gran Turismo liftback,640d xDrive Steptronic,Liftback,5,5091,1902,1540,Diesel,Biturbo,84,5.3,7.4,2022-11-26,2022-11-26
6484,25,6 Series,SignName6466,G32,2017-01-01,Gran Turismo liftback,640i Steptronic,Liftback,5,5091,1902,1538,Gasoline,Twin-scroll,82,5.4,9.6,2022-11-26,2022-11-26
6485,25,6 Series,SignName6467,G32,2017-01-01,Gran Turismo liftback,640i xDrive Steptronic,Liftback,5,5091,1902,1540,Gasoline,Twin-scroll,82,5.3,11.9,2022-11-26,2022-11-26
6486,25,7 Series,SignName6468,E23,1977-01-01,Sedan,728 AT,Sedan,5,4860,1800,1430,Gasoline,,86,11.2,,2022-11-26,2022-11-26
6487,25,7 Series,SignName6469,E23,1977-01-01,Sedan,728 MT,Sedan,5,4860,1800,1430,Gasoline,,86,10.1,,2022-11-26,2022-11-26
6488,25,7 Series,SignName6470,E23,1977-01-01,Sedan,728i 4MT,Sedan,5,4860,1800,1430,Gasoline,,86,9.5,17.8,2022-11-26,2022-11-26
6489,25,7 Series,SignName6471,E23,1977-01-01,Sedan,728i 5MT,Sedan,5,4860,1800,1430,Gasoline,,86,9.5,17.8,2022-11-26,2022-11-26
6490,25,7 Series,SignName6472,E23,1977-01-01,Sedan,728i AT,Sedan,5,4860,1800,1430,Gasoline,,86,11.5,17.4,2022-11-26,2022-11-26
6491,25,7 Series,SignName6473,E23,1977-01-01,Sedan,730 AT,Sedan,5,4860,1800,1430,Gasoline,,89,11.3,,2022-11-26,2022-11-26
6492,25,7 Series,SignName6474,E23,1977-01-01,Sedan,730 MT,Sedan,5,4860,1800,1430,Gasoline,,89,9.6,,2022-11-26,2022-11-26
6493,25,7 Series,SignName6475,E23,1977-01-01,Sedan,732i 4MT,Sedan,5,4860,1800,1430,Gasoline,,89,8.7,18.7,2022-11-26,2022-11-26
6494,25,7 Series,SignName6476,E23,1977-01-01,Sedan,732i 5MT,Sedan,5,4860,1800,1430,Gasoline,,89,8.7,18.7,2022-11-26,2022-11-26
6495,25,7 Series,SignName6477,E23,1977-01-01,Sedan,732i AT,Sedan,5,4860,1800,1430,Gasoline,,89,10.8,18.1,2022-11-26,2022-11-26
6496,25,7 Series,SignName6478,E23,1977-01-01,Sedan,733i AT,Sedan,5,4860,1800,1430,Gasoline,,89,10.6,,2022-11-26,2022-11-26
6497,25,7 Series,SignName6479,E23,1977-01-01,Sedan,733i MT,Sedan,5,4860,1800,1430,Gasoline,,89,8.9,,2022-11-26,2022-11-26
6498,25,7 Series,SignName6480,E23,1977-01-01,Sedan,735i AT,Sedan,5,4860,1800,1430,Gasoline,,93,9.8,17.9,2022-11-26,2022-11-26
6499,25,7 Series,SignName6481,E23,1977-01-01,Sedan,735i MT,Sedan,5,4860,1800,1430,Gasoline,,93,8,18.3,2022-11-26,2022-11-26
6500,25,7 Series,SignName6482,E23,1977-01-01,Sedan,745i AT,Sedan,5,4860,1800,1430,Gasoline,Turbo,89,7.8,16.6,2022-11-26,2022-11-26
6501,25,7 Series,SignName6483,E23,1977-01-01,Sedan,745i MT,Sedan,5,4860,1800,1430,Gasoline,Turbo,89,7.5,,2022-11-26,2022-11-26
6502,25,7 Series,SignName6484,E23 [redesign],1982-01-01,Sedan,728i AT,Sedan,5,4860,1800,1430,Gasoline,,86,11.5,14.5,2022-11-26,2022-11-26
6503,25,7 Series,SignName6485,E23 [redesign],1982-01-01,Sedan,728i MT,Sedan,5,4860,1800,1430,Gasoline,,86,9.5,15.1,2022-11-26,2022-11-26
6504,25,7 Series,SignName6486,E23 [redesign],1982-01-01,Sedan,732i AT,Sedan,5,4860,1800,1430,Gasoline,,89,10.5,16.1,2022-11-26,2022-11-26
6505,25,7 Series,SignName6487,E23 [redesign],1982-01-01,Sedan,732i MT,Sedan,5,4860,1800,1430,Gasoline,,89,8.6,16.8,2022-11-26,2022-11-26
6506,25,7 Series,SignName6488,E23 [redesign],1982-01-01,Sedan,735i AT,Sedan,5,4860,1800,1430,Gasoline,,92,9.4,16,2022-11-26,2022-11-26
6507,25,7 Series,SignName6489,E23 [redesign],1982-01-01,Sedan,735i AT,Sedan,5,4860,1800,1430,Gasoline,,92,9.4,16,2022-11-26,2022-11-26
6508,25,7 Series,SignName6490,E23 [redesign],1982-01-01,Sedan,735i kat AT,Sedan,5,4860,1800,1430,Gasoline,,92,10.4,17.4,2022-11-26,2022-11-26
6509,25,7 Series,SignName6491,E23 [redesign],1982-01-01,Sedan,735i kat MT,Sedan,5,4860,1800,1430,Gasoline,,92,8.9,16.6,2022-11-26,2022-11-26
6510,25,7 Series,SignName6492,E23 [redesign],1982-01-01,Sedan,735i MT,Sedan,5,4860,1800,1430,Gasoline,,92,7.9,16.8,2022-11-26,2022-11-26
6511,25,7 Series,SignName6493,E23 [redesign],1982-01-01,Sedan,735i MT,Sedan,5,4860,1800,1430,Gasoline,,92,7.9,16.8,2022-11-26,2022-11-26
6512,25,7 Series,SignName6494,E23 [redesign],1982-01-01,Sedan,745i AT,Sedan,5,4860,1800,1430,Gasoline,Turbo,92,7.9,16.5,2022-11-26,2022-11-26
6513,25,7 Series,SignName6495,E23 [redesign],1982-01-01,Sedan,L7 AT,Sedan,5,5014,1801,1430,Gasoline,,92,,15.7,2022-11-26,2022-11-26
6514,25,7 Series,SignName6496,E32,1986-01-01,Sedan,730i AT,Sedan,5,4910,1845,1411,Gasoline,,89,10.8,16.4,2022-11-26,2022-11-26
6515,25,7 Series,SignName6497,E32,1986-01-01,Sedan,730i AT,Sedan,5,4910,1845,1411,Gasoline,,84,9.3,15.6,2022-11-26,2022-11-26
6516,25,7 Series,SignName6498,E32,1986-01-01,Sedan,730i kat AT,Sedan,5,4910,1845,1411,Gasoline,,89,11.3,16.9,2022-11-26,2022-11-26
6517,25,7 Series,SignName6499,E32,1986-01-01,Sedan,730i kat MT,Sedan,5,4910,1845,1411,Gasoline,,89,9.4,16.3,2022-11-26,2022-11-26
6518,25,7 Series,SignName6500,E32,1986-01-01,Sedan,730i MT,Sedan,5,4910,1845,1411,Gasoline,,89,8.9,15.5,2022-11-26,2022-11-26
6519,25,7 Series,SignName6501,E32,1986-01-01,Sedan,730i MT,Sedan,5,4910,1845,1411,Gasoline,,84,8.5,14.9,2022-11-26,2022-11-26
6520,25,7 Series,SignName6502,E32,1986-01-01,Sedan,735i AT,Sedan,5,4910,1845,1411,Gasoline,,92,9.2,16.7,2022-11-26,2022-11-26
6521,25,7 Series,SignName6503,E32,1986-01-01,Sedan,735i kat AT,Sedan,5,4910,1845,1411,Gasoline,,92,9.1,17.9,2022-11-26,2022-11-26
6522,25,7 Series,SignName6504,E32,1986-01-01,Sedan,735i kat MT,Sedan,5,4910,1845,1411,Gasoline,,92,8.3,16.8,2022-11-26,2022-11-26
6523,25,7 Series,SignName6505,E32,1986-01-01,Sedan,735i MT,Sedan,5,4910,1845,1411,Gasoline,,92,7.9,15.9,2022-11-26,2022-11-26
6524,25,7 Series,SignName6506,E32,1986-01-01,Sedan,735iL AT,Sedan,5,5024,1845,1400,Gasoline,,92,9.2,16.7,2022-11-26,2022-11-26
6525,25,7 Series,SignName6507,E32,1986-01-01,Sedan,735iL kat AT,Sedan,5,5024,1845,1400,Gasoline,,92,9.1,17.9,2022-11-26,2022-11-26
6526,25,7 Series,SignName6508,E32,1986-01-01,Sedan,735iL kat MT,Sedan,5,5024,1845,1400,Gasoline,,92,8.3,16.8,2022-11-26,2022-11-26
6527,25,7 Series,SignName6509,E32,1986-01-01,Sedan,735iL MT,Sedan,5,5024,1845,1400,Gasoline,,92,7.9,15.9,2022-11-26,2022-11-26
6528,25,7 Series,SignName6510,E32,1986-01-01,Sedan,740i AT,Sedan,5,4910,1845,1411,Gasoline,,89,7.4,17.5,2022-11-26,2022-11-26
6529,25,7 Series,SignName6511,E32,1986-01-01,Sedan,740iL AT,Sedan,5,5024,1845,1400,Gasoline,,89,7.4,17.5,2022-11-26,2022-11-26
6530,25,7 Series,SignName6512,E32,1986-01-01,Sedan,750i AT,Sedan,5,4910,1845,1400,Gasoline,,84,7.4,19.8,2022-11-26,2022-11-26
6531,25,7 Series,SignName6513,E32,1986-01-01,Sedan,750iL AT,Sedan,5,5024,1845,1400,Gasoline,,84,7.4,20.8,2022-11-26,2022-11-26
6532,25,7 Series,SignName6514,E38,1994-01-01,Sedan,725tds AT,Sedan,5,4984,1862,1435,Diesel,Turbo,80,12.2,12.5,2022-11-26,2022-11-26
6533,25,7 Series,SignName6515,E38,1994-01-01,Sedan,725tds MT,Sedan,5,4984,1862,1435,Diesel,Turbo,80,11.4,11,2022-11-26,2022-11-26
6534,25,7 Series,SignName6516,E38,1994-01-01,Sedan,728i AT,Sedan,5,4984,1862,1435,Gasoline,,84,9.6,16,2022-11-26,2022-11-26
6535,25,7 Series,SignName6517,E38,1994-01-01,Sedan,728i MT,Sedan,5,4984,1862,1435,Gasoline,,84,8.6,14.5,2022-11-26,2022-11-26
6536,25,7 Series,SignName6518,E38,1994-01-01,Sedan,728iL AT,Sedan,5,5124,1862,1425,Gasoline,,84,9.6,16,2022-11-26,2022-11-26
6537,25,7 Series,SignName6519,E38,1994-01-01,Sedan,730i AT,Sedan,5,4984,1862,1435,Gasoline,,84,9.7,15.1,2022-11-26,2022-11-26
6538,25,7 Series,SignName6520,E38,1994-01-01,Sedan,730i MT,Sedan,5,4984,1862,1435,Gasoline,,84,8.3,14.9,2022-11-26,2022-11-26
6539,25,7 Series,SignName6521,E38,1994-01-01,Sedan,730iL AT,Sedan,5,5124,1862,1425,Gasoline,,84,9.7,15.1,2022-11-26,2022-11-26
6540,25,7 Series,SignName6522,E38,1994-01-01,Sedan,730iL MT,Sedan,5,5124,1862,1425,Gasoline,,84,8.3,14.9,2022-11-26,2022-11-26
6541,25,7 Series,SignName6523,E38,1994-01-01,Sedan,735i AT,Sedan,5,4984,1862,1435,Gasoline,,84,8.4,18.5,2022-11-26,2022-11-26
6542,25,7 Series,SignName6524,E38,1994-01-01,Sedan,735i MT,Sedan,5,4984,1862,1435,Gasoline,,84,7.6,18,2022-11-26,2022-11-26
6543,25,7 Series,SignName6525,E38,1994-01-01,Sedan,735iL AT,Sedan,5,5124,1862,1425,Gasoline,,84,8.4,18.5,2022-11-26,2022-11-26
6544,25,7 Series,SignName6526,E38,1994-01-01,Sedan,740i AT,Sedan,5,4984,1862,1435,Gasoline,,89,7.4,16.3,2022-11-26,2022-11-26
6545,25,7 Series,SignName6527,E38,1994-01-01,Sedan,740i MT,Sedan,5,4984,1862,1435,Gasoline,,89,6.9,17.1,2022-11-26,2022-11-26
6546,25,7 Series,SignName6528,E38,1994-01-01,Sedan,740iL AT,Sedan,5,5124,1862,1425,Gasoline,,89,7.4,16.3,2022-11-26,2022-11-26
6547,25,7 Series,SignName6529,E38,1994-01-01,Sedan,750i AT,Sedan,5,4984,1862,1425,Gasoline,,85,6.6,16.8,2022-11-26,2022-11-26
6548,25,7 Series,SignName6530,E38,1994-01-01,Sedan,750iL AT,Sedan,5,5124,1862,1425,Gasoline,,85,6.6,16.8,2022-11-26,2022-11-26
6549,25,7 Series,SignName6531,E38 [redesign],1998-01-01,L7 Sedan 4-doors,L7 AT,Sedan,4,5374,1862,1425,Gasoline,,85,7,22.1,2022-11-26,2022-11-26
6550,25,7 Series,SignName6532,E38 [redesign],1998-01-01,Sedan,725tds AT,Sedan,5,4984,1862,1435,Diesel,Turbo,80,12.2,13.3,2022-11-26,2022-11-26
6551,25,7 Series,SignName6533,E38 [redesign],1998-01-01,Sedan,725tds MT,Sedan,5,4984,1862,1435,Diesel,Turbo,80,11.5,11.3,2022-11-26,2022-11-26
6552,25,7 Series,SignName6534,E38 [redesign],1998-01-01,Sedan,728i AT,Sedan,5,4984,1862,1435,Gasoline,,84,9.6,16.5,2022-11-26,2022-11-26
6553,25,7 Series,SignName6535,E38 [redesign],1998-01-01,Sedan,728i MT,Sedan,5,4984,1862,1435,Gasoline,,84,8.6,13.7,2022-11-26,2022-11-26
6554,25,7 Series,SignName6536,E38 [redesign],1998-01-01,Sedan,728iL AT,Sedan,5,5121,1862,1425,Gasoline,,84,9.6,16.5,2022-11-26,2022-11-26
6555,25,7 Series,SignName6537,E38 [redesign],1998-01-01,Sedan,730d AT,Sedan,5,4984,1862,1435,Diesel,Turbo,84,9.2,12.1,2022-11-26,2022-11-26
6556,25,7 Series,SignName6538,E38 [redesign],1998-01-01,Sedan,735i AT,Sedan,5,4984,1862,1435,Gasoline,,84,8.2,17.2,2022-11-26,2022-11-26
6557,25,7 Series,SignName6539,E38 [redesign],1998-01-01,Sedan,735iL AT,Sedan,5,5124,1862,1425,Gasoline,,84,8.2,17.2,2022-11-26,2022-11-26
6558,25,7 Series,SignName6540,E38 [redesign],1998-01-01,Sedan,740d AT,Sedan,5,4984,1862,1435,Diesel,Biturbo,84,8.4,14.7,2022-11-26,2022-11-26
6559,25,7 Series,SignName6541,E38 [redesign],1998-01-01,Sedan,740i AT,Sedan,5,4984,1862,1435,Gasoline,,92,7,18.1,2022-11-26,2022-11-26
6560,25,7 Series,SignName6542,E38 [redesign],1998-01-01,Sedan,740iL AT,Sedan,5,5124,1862,1425,Gasoline,,92,7,18.6,2022-11-26,2022-11-26
6561,25,7 Series,SignName6543,E38 [redesign],1998-01-01,Sedan,750i AT,Sedan,5,4984,1862,1425,Gasoline,,85,6.8,19.6,2022-11-26,2022-11-26
6562,25,7 Series,SignName6544,E38 [redesign],1998-01-01,Sedan,750iL AT,Sedan,5,5124,1862,1425,Gasoline,,85,6.8,19.7,2022-11-26,2022-11-26
6563,25,7 Series,SignName6545,E65/E66,2001-01-01,Sedan 4-doors,730d AT,Sedan,5,5029,1902,1492,Diesel,Turbo,84,8,12.1,2022-11-26,2022-11-26
6564,25,7 Series,SignName6546,E65/E66,2001-01-01,Sedan 4-doors,730i AT,Sedan,5,5029,1902,1492,Gasoline,,84,8.1,15.5,2022-11-26,2022-11-26
6565,25,7 Series,SignName6547,E65/E66,2001-01-01,Sedan 4-doors,730Li AT,Sedan,5,5169,1902,1492,Gasoline,,84,8.3,15.7,2022-11-26,2022-11-26
6566,25,7 Series,SignName6548,E65/E66,2001-01-01,Sedan 4-doors,735i AT,Sedan,5,5029,1902,1492,Gasoline,,84,7.5,15.9,2022-11-26,2022-11-26
6567,25,7 Series,SignName6549,E65/E66,2001-01-01,Sedan 4-doors,735Li AT,Sedan,5,5169,1902,1492,Gasoline,,84,7.5,16,2022-11-26,2022-11-26
6568,25,7 Series,SignName6550,E65/E66,2001-01-01,Sedan 4-doors,740d AT,Sedan,5,5029,1902,1492,Diesel,Biturbo,84,7.4,13.8,2022-11-26,2022-11-26
6569,25,7 Series,SignName6551,E65/E66,2001-01-01,Sedan 4-doors,745i AT,Sedan,5,5029,1902,1492,Gasoline,,92,6.3,16.2,2022-11-26,2022-11-26
6570,25,7 Series,SignName6552,E65/E66,2001-01-01,Sedan 4-doors,745Li AT,Sedan,5,5169,1902,1492,Gasoline,,92,6.3,16.6,2022-11-26,2022-11-26
6571,25,7 Series,SignName6553,E65/E66,2001-01-01,Sedan 4-doors,760i AT,Sedan,5,5029,1902,1492,Gasoline,,89,5.5,20.2,2022-11-26,2022-11-26
6572,25,7 Series,SignName6554,E65/E66,2001-01-01,Sedan 4-doors,760Li AT,Sedan,5,5169,1902,1492,Gasoline,,89,5.6,20.5,2022-11-26,2022-11-26
6573,25,7 Series,SignName6555,E65/E66 [redesign],2005-01-01,Sedan,730d AT,Sedan,5,5039,1902,1491,Diesel,Turbo,84,7.8,11.3,2022-11-26,2022-11-26
6574,25,7 Series,SignName6556,E65/E66 [redesign],2005-01-01,Sedan,730i AT,Sedan,5,5039,1902,1491,Gasoline,,85,7.8,14.6,2022-11-26,2022-11-26
6575,25,7 Series,SignName6557,E65/E66 [redesign],2005-01-01,Sedan,730Ld AT,Sedan,5,5179,1902,1484,Diesel,Turbo,84,7.9,11.3,2022-11-26,2022-11-26
6576,25,7 Series,SignName6558,E65/E66 [redesign],2005-01-01,Sedan,730Li AT,Sedan,5,5179,1902,1484,Gasoline,,85,7.9,14.6,2022-11-26,2022-11-26
6577,25,7 Series,SignName6559,E65/E66 [redesign],2005-01-01,Sedan,740i AT,Sedan,5,5039,1902,1491,Gasoline,,87,6.8,16.3,2022-11-26,2022-11-26
6578,25,7 Series,SignName6560,E65/E66 [redesign],2005-01-01,Sedan,740Li AT,Sedan,5,5179,1902,1484,Gasoline,,87,6.9,16.3,2022-11-26,2022-11-26
6579,25,7 Series,SignName6561,E65/E66 [redesign],2005-01-01,Sedan,745d AT,Sedan,5,5039,1902,1491,Diesel,Biturbo,87,6.8,13.5,2022-11-26,2022-11-26
6580,25,7 Series,SignName6562,E65/E66 [redesign],2005-01-01,Sedan,745d AT,Sedan,5,5039,1902,1491,Diesel,Biturbo,87,6.6,13.5,2022-11-26,2022-11-26
6581,25,7 Series,SignName6563,E65/E66 [redesign],2005-01-01,Sedan,750i AT,Sedan,5,5039,1902,1491,Gasoline,,93,5.9,16.9,2022-11-26,2022-11-26
6582,25,7 Series,SignName6564,E65/E66 [redesign],2005-01-01,Sedan,750Li AT,Sedan,5,5179,1902,1484,Gasoline,,93,6,16.9,2022-11-26,2022-11-26
6583,25,7 Series,SignName6565,E65/E66 [redesign],2005-01-01,Sedan,760i AT,Sedan,5,5039,1902,1491,Gasoline,,89,5.5,20.2,2022-11-26,2022-11-26
6584,25,7 Series,SignName6566,E65/E66 [redesign],2005-01-01,Sedan,760Li AT,Sedan,5,5179,1902,1484,Gasoline,,89,5.6,20.5,2022-11-26,2022-11-26
6585,25,7 Series,SignName6567,F01/F02,2008-01-01,Sedan,730d AT,Sedan,5,5072,1902,1479,Diesel,Turbo,84,7.2,9,2022-11-26,2022-11-26
6586,25,7 Series,SignName6568,F01/F02,2008-01-01,Sedan,730i AT,Sedan,5,5072,1902,1479,Gasoline,,85,7.7,14.1,2022-11-26,2022-11-26
6587,25,7 Series,SignName6569,F01/F02,2008-01-01,Sedan,730Ld AT,Sedan,5,5212,1902,1478,Diesel,Turbo,84,7.3,9.1,2022-11-26,2022-11-26
6588,25,7 Series,SignName6570,F01/F02,2008-01-01,Sedan,730Li AT,Sedan,5,5212,1902,1478,Gasoline,,85,7.8,14.1,2022-11-26,2022-11-26
6589,25,7 Series,SignName6571,F01/F02,2008-01-01,Sedan,740d AT,Sedan,5,5072,1902,1479,Diesel,Biturbo,84,6.3,9,2022-11-26,2022-11-26
